X,Y,distancia_sitios_nuevos,presencia_sitio_nuevo,distancia_mincul,altitud,pendiente,dist_river_m,dist_river_norm,p_norm,h_norm,W_river,W_corridor
343075.0,8560375.0,4536.666448759474,0,917.1968163922072,48.0,23.107824,996.4423173298437,0.22766315971526405,0.35629546722042316,0.02262666010821445,0.7723368402847359,0.4971567249239406
343075.0,8560625.0,4545.812080068897,0,1158.1234821900468,58.0,23.225906,838.6887300880021,0.19162018445292908,0.3581161527752517,0.027545499262174113,0.808379815547071,0.5188859460221863
343075.0,8560875.0,4568.640111378956,0,1402.230366238016,112.0,14.159269,672.7541750109825,0.15370805092636247,0.21831927419278654,0.054107230693556295,0.8462919490736376,0.6615301049966824
343075.0,8561125.0,4604.94706454929,0,1648.104972384951,92.0,11.042498,566.6438619595002,0.12946434620141029,0.170262331242898,0.04426955238563697,0.8705356537985898,0.7223162239527815
343075.0,8561375.0,4654.417521806734,0,1895.0593658247224,81.0,18.415493,550.2062835536404,0.12570874709134483,0.2839452422058188,0.03885882931628134,0.8742912529086552,0.6260404113430783
343075.0,8561625.0,4716.637305040737,0,2142.720233721612,78.0,18.950909,465.31761383718714,0.10631368751686987,0.29220072718256473,0.03738317757009344,0.8936863124831301,0.6325505221024548
343075.0,8561875.0,4791.109732337839,0,2385.634087616959,35.0,4.131203,291.28954377149745,0.06655237663958626,0.06369829123968634,0.016232169208066888,0.9334476233604138,0.873988604790609
343075.0,8562125.0,4877.273569044776,0,2547.7931627194544,31.0,1.3084424,117.26147370580769,0.026791065762302613,0.020174642849928738,0.014264633546483024,0.9732089342376974,0.953574791571092
343075.0,8562375.0,4974.5213304702165,0,2723.279273229244,38.0,2.9237342,56.766596359882044,0.012969412601829414,0.04508054253906946,0.01770782095425479,0.9870305873981706,0.9425347130156047
343075.0,8562625.0,4889.401803901987,0,2909.682113221305,41.0,1.8500954,230.7946664255718,0.05273072347911305,0.028526295030867278,0.019183472700442687,0.947269276520887,0.920247193665176
343075.0,8562875.0,4640.177798317646,0,3105.036231672668,63.0,21.35391,404.82273649126154,0.09249203435639668,0.32925217625133657,0.030004918839153946,0.9075079656436034,0.6087089929900238
343075.0,8563125.0,4391.042017562574,0,3307.756036953149,62.0,3.3327029,578.8508065569512,0.1322533452336803,0.051386358874048854,0.02951303492375798,0.8677466547663197,0.8231563137527422
343075.0,8563375.0,4142.010381445223,0,3516.567929103602,70.0,13.501044,752.878876622641,0.17201465611096392,0.20817021888099418,0.03344810624692571,0.8279853438890361,0.6556234536214002
343075.0,8563625.0,3893.1028755993593,0,3730.449034633767,87.0,0.92528886,926.9069466883307,0.21177596698824755,0.014266865918987123,0.04181013280865714,0.7882240330117525,0.7769785464186506
343075.0,8563875.0,3644.344934278313,0,3948.575692575742,97.0,2.9237342,1100.9350167540204,0.25153727786553115,0.04508054253906946,0.0467289719626168,0.7484627221344688,0.7147216165503782
343075.0,8564125.0,3395.769426801531,0,4170.281765060965,119.0,14.730549,1274.9630868197103,0.29129858874281483,0.22712773986716953,0.05755041810132806,0.7087014112571852,0.5477356614776674
343075.0,8564375.0,3147.419578003543,0,4395.025597195084,139.0,4.7078524,1448.9911568853997,0.3310598996200984,0.07258954674671186,0.06738809640924738,0.6689401003799016,0.6203820416926246
343075.0,8564625.0,2899.3533761858007,0,4622.364113740933,169.0,17.41094,1623.0192269510896,0.3708212104973821,0.26845621647658185,0.08214461387112637,0.629178789502618,0.46027183218542944
343075.0,8564875.0,2651.650429449553,0,4851.932604643226,213.0,19.856758,1797.0472970167793,0.4105825213746657,0.30616785332504154,0.1037875061485489,0.5894174786253343,0.4089567944823571
343075.0,8565125.0,2404.4230077089182,0,5056.802349311272,260.0,25.913553,1971.0753670824693,0.45034383225194935,0.3995565083703337,0.1269060501721593,0.5496561677480507,0.3300374685584212
343075.0,8565375.0,2157.8345627040085,0,5262.722679374242,334.0,22.838871,2145.1034371481587,0.490105143129233,0.3521485282963888,0.1633054599114608,0.5098948568707671,0.33033613343782864
343075.0,8565625.0,1912.1323175972943,0,5472.31669405198,318.0,13.820381,2319.1315072138486,0.5298664540065167,0.21309401982459528,0.15543531726512536,0.47013354599348334,0.3699508988233407
343075.0,8565875.0,1667.7080080157916,0,5685.178097474168,286.0,14.623752,2373.526947004922,0.542294529494701,0.22548105573919885,0.13969503197245445,0.457705470505299,0.3545015577981574
343075.0,8566125.0,1425.2192813739225,0,5900.953312813109,299.0,12.928012,2409.2563259239905,0.5504578501711707,0.19933473942727092,0.146089522872602,0.44954214982882934,0.3599327825311245
